828,alza-5-1441,oxybutynin,5 mg,White,Round
829,alza-54-8538,methylphenidate,54 mg,Red,Elliptical / Oval
830,alza-54-21105,*,54 mg,Red,Capsule-shape
831,am-17460,aspirin/caffeine,500 mg / 65 mg,White,Round
832,am-5-14926,*,5 mg,White,Eight-sided
833,am1-6878,*,1 gram,Purple,Elliptical / Oval
834,ama-ryl-17220,glimepiride,1 mg,Pink,Figure eight-shape
835,ama-ryl-2417,glimepiride,2 mg,Green,Figure eight-shape
836,ama-ryl-2418,glimepiride,4 mg,Blue,Figure eight-shape
837,ama-ryl-logo-1032,glimepiride,1 mg,Pink,Figure eight-shape
838,ama-ryl-logo-1033,glimepiride,2 mg,Green,Figure eight-shape
839,ama-ryl-logo-1034,glimepiride,4 mg,Blue,Figure eight-shape
840,amb-10-5421-83,zolpidem,10 mg,White,Capsule-shape
841,amb-5-5401-82,zolpidem,5 mg,Pink,Capsule-shape
842,ambi-713-9758,carbetapentane/guaifenesin,5 mg / 1000 mg,White,*
843,ambi-919-9756,*,1000 mg / 40 mg,White,Elliptical / Oval
844,ambi-g-ambifed-g-9282,guaifenesin/pseudoephedrine,1000 mg / 60 mg,White,Elliptical / Oval
845,ambifed-12721,guaifenesin/pseudoephedrine,400 mg / 30 mg,White,Elliptical / Oval
846,ambifed-cd-12710,codeine/guaifenesin/pseudoephedrine,10 mg / 400 mg / 30 mg,White,Elliptical / Oval
847,ambifed-cdx-12715,codeine/guaifenesin/pseudoephedrine,20 mg / 400 mg / 30 mg,White,Elliptical / Oval
848,ambifed-dm-12720,dextromethorphan/guaifenesin/pseudoephedrine,20 mg / 400 mg / 30 mg,White,Elliptical / Oval
849,ambifed-g-ambi-g-dm-14766,dextromethorphan/guaifenesin/pseudoephedrine,30 mg / 1000 mg / 60 mg,White,*
850,ambifed-g-12665,guaifenesin/pseudoephedrine,400 mg / 20 mg,White,Elliptical / Oval
851,ambifed-g-cd-12709,codeine/guaifenesin/pseudoephedrine,10 mg / 400 mg / 20 mg,White,Elliptical / Oval
852,ambifed-g-cdx-12714,codeine/guaifenesin/pseudoephedrine,20 mg / 400 mg / 20 mg,White,Elliptical / Oval
853,ambifed-g-dm-12666,dextromethorphan/guaifenesin/pseudoephedrine,20 mg / 400 mg / 20 mg,White,Elliptical / Oval
854,amc-500-125-8960,*,500 mg / 125 mg,White,Elliptical / Oval
855,amen-c-3068,medroxyprogesterone,10 MG,White,Round
856,amg-30-21491,cinacalcet,30 mg,Green,Elliptical / Oval
857,amg-60-21492,cinacalcet,60 mg,Green,Elliptical / Oval
858,amg-90-21493,cinacalcet,90 mg,Green,Elliptical / Oval
859,amgen-30-9232,cinacalcet,30 mg,Green,Elliptical / Oval
860,amgen-60-9233,cinacalcet,60 mg,Green,Elliptical / Oval
861,amgen-90-9234,cinacalcet,90 mg,Green,Elliptical / Oval
862,amide-0046-14019,chlorpheniramine/phenylephrine/pyrilamine,8 mg / 25 mg / 25 mg,*,*
863,amide-014-6192,*,4 mg,Yellow,Elliptical / Oval
864,amide-015-11385,*,6 mg,White,Elliptical / Oval
865,amide-035-4017,ephedrine/phenobarbital/theophylline,22.5 mg / 120 mg,White,Round
866,amide-045-3984,*,prenatal multivitamins,White,Elliptical / Oval
867,amide-076-7902,multivitamin,Vitamin B Complex with C and Folic Acid,Green,Elliptical / Oval
868,amide-077-1221,multivitamin with minerals,Multiple Vitamins with Minerals,Yellow,Elliptical / Oval
869,amide-078-amide-078-17254,multivitamin with minerals,,Black / Orange,Capsule-shape
870,amide025-7896,*,500 mg,Green,*
871,amide032-7048,*,5.4 mg,White,Round
872,amide053-7894,*,250 mg,Orange,Round
873,amide084-7907,choline salicylate/magnesium salicylate,500 mg,Orange,*
874,amneal-506-16746,*,75 mg,Blue / Clear,Capsule-shape
875,amneal-542-20652,*,10 mEq (750 mg),Clear,Capsule-shape
876,amneal-590-22438,*,667 mg,Blue & White,Capsule-shape
877,amneal-669-14007,*,200 mg,Purple / Orange,Capsule-shape
878,amneal-670-14008,*,400 mg,Purple / Orange,Capsule-shape
879,amneal-801-23001,*,5 mg,Green & White,Capsule-shape
880,amneal-802-23002,*,20 mg,Yellow & White,Capsule-shape
881,amneal-803-23003,*,100 mg,Pink & White,Capsule-shape
882,amneal-804-23004,*,140 mg,Blue & White,Capsule-shape
883,amneal-805-23005,*,180 mg,Red & White,Capsule-shape
884,amneal-806-23006,*,250 mg,White,Capsule-shape
885,amox-500-gg-849-6010,*,500 mg,Yellow,Capsule-shape
886,amoxil-125-665,amoxicillin,125 mg,Pink,Elliptical / Oval
887,amoxil-250-666,amoxicillin,250 mg,Pink,Elliptical / Oval
888,amoxil-200-797,amoxicillin,200 mg,Pink,Round
889,amoxil-250-amoxil-250-23302,*,250 mg,Blue / Pink,Capsule-shape
890,amoxil-250-amoxil-250-667,amoxicillin,250 mg,Blue / Pink,Capsule-shape
891,amoxil-400-798,amoxicillin,400 mg,Pink,Round
892,amoxil-500-23303,*,500 mg,Pink,Elliptical / Oval
893,amoxil-500-5285,amoxicillin,500 mg,Pink,Elliptical / Oval
894,amoxil-500-amoxil-500-796,amoxicillin,500 mg,Blue & Pink,Capsule-shape
895,amoxil-875-7564,amoxicillin,875 mg,Pink,Elliptical / Oval
896,amp-250-7782,*,250 mg,Blue & White,Capsule-shape
897,amp-500-7783,*,500 mg,Blue & White,Capsule-shape
898,ampol-496-23616,*,500 mg,White,Elliptical / Oval
899,amt-832-7548,*,100 mg,Orange,Round
900,an-3-7-24137,*,40 mg,Yellow,Elliptical / Oval
901,an-446-24255,*,0.5 mg,White,Elliptical / Oval
902,an-449-24256,*,1 mg,Pink,Elliptical / Oval
903,an-543-16165,*,250 mg,White,Round
904,an-71-16163,*,25 mg,White,Round
905,an-711-15807,*,1 mg,White,Elliptical / Oval
906,an-713-15808,*,2 mg,White,Elliptical / Oval
907,an-745-17226,*,12.5 mg,White,Round
908,an-761-1-20707,*,1 mg,Pink,Elliptical / Oval
909,an-762-2-20708,*,2 mg,Purple,Elliptical / Oval
910,an-763-2-1-2-20709,*,2.5 mg,Green,Elliptical / Oval
911,an-764-3-20710,*,3 mg,Tan,Elliptical / Oval
912,an-765-4-20711,*,4 mg,Blue,Elliptical / Oval
913,an-766-5-20712,*,5 mg,Peach,Elliptical / Oval
914,an-767-6-20713,*,6 mg,Green,Elliptical / Oval
915,an-768-7-1-2-20714,*,7.5 mg,Yellow,Elliptical / Oval
916,an-769-10-20715,*,10 mg,White,Elliptical / Oval
917,an-77-16164,*,50 mg,White,Round
918,an-838-24138,*,80 mg,Pink,Elliptical / Oval
919,an-839-24139,*,160 mg,Yellow,Elliptical / Oval
920,an-840-24140,*,320 mg,Brown,Elliptical / Oval
921,an-01-18957,*,50 mg,Pink,Round
922,an-1-15953,*,1 mg,White,Round
923,an-1-14574,*,100 mg,Brown,Round
924,an-2-14575,*,200 mg,Brown,Round
925,an-211-7965,*,325 mg,White,Round
926,an-24-9868,*,0.6 mg,White,Round
927,an-321-23478,*,500 mg,Peach,Round
928,an-322-24082,*,750 mg,Orange,Capsule-shape
929,an-323-23479,*,1000 mg,Peach,Capsule-shape
930,an-351-20732,*,20 mg (base),White,Round
931,an-361-15194,*,1 mg,Yellow,Round
932,an-40-17771,*,40 mg,White,Round
933,an-41-14291,*,10 mg,Yellow,Round
934,an-415-20651,*,8 mg (base) / 2 mg (base),Orange,Round
935,an-44-13308,*,50 mg,White,Round
936,an-441-18681,*,12.5 mg,Blue,Elliptical / Oval
937,an-442-18682,*,25 mg,Yellow,Elliptical / Oval
938,an-444-19448,*,50 mg,White,Elliptical / Oval
939,an-475-20015,*,5 mg,White,Elliptical / Oval
940,an-511-16306,*,25 mg,White,Round
941,an-512-14578,*,500 mg,Yellow,Round
942,an-513-14579,*,750 mg,Yellow,Capsule-shape
943,an-514-16307,*,50 mg,Yellow,Round
944,an-515-16308,*,100 mg,Beige,Round
945,an-516-6540,*,1 mg,Yellow,Round
946,an-521-17227,*,25 mg,White,Round
947,an-522-17228,*,50 mg,Pink,Round
948,an-54-13290,*,150 mg,Red,Round
949,an-545-13309,*,250 mg,White,Round
950,an-55-13291,*,300 mg,Pink,Round
951,an-553-21202,*,800 mg,Pink,Capsule-shape
952,an-571-13284,*,5 mg,White,Round
953,an-572-13285,*,10 mg,White,Round
954,an-573-13286,*,25 mg,Yellow,Round
955,an-574-13287,*,50 mg,Yellow,Round
956,an-602-18958,*,100 mg,Pink,Round
957,an-603-18959,*,150 mg,Pink,Round
958,an-604-18960,*,200 mg,Pink,Round
959,an-617-15809,*,325 mg / 37.5 mg,Beige,Capsule-shape
960,an-627-14580,*,50 mg,White,Round
961,an-641-14646,*,50 mg,White,Round
962,an-642-14647,*,100 mg,White,Round
963,an-643-14563,*,150 mg,White,Elliptical / Oval
964,an-734-18239,*,400 mg,Yellow,Elliptical / Oval
965,an-735-18238,*,600 mg,Orange,Elliptical / Oval
966,an-755-23327,*,250 mg,White,Round
967,an-757-23328,*,500 mg,White,Capsule-shape
968,an-777-24054,*,600 mg,White,Elliptical / Oval
969,an3-13292,*,100 mg,Red,Elliptical / Oval
970,an34-23923,*,1 gram,Yellow,Capsule-shape
971,an35-16756,*,35 mg,White,Elliptical / Oval
972,an40-23333,*,5 mg,Yellow,Capsule-shape
973,an70-14225,*,70 mg,White,Elliptical / Oval
974,ana-1-19034,*,1 mg,White,Round
975,anafranil-25-mg-14861,clomipramine,25 mg,White & Yellow,Capsule-shape
976,anafranil-50-mg-14862,clomipramine,50 mg,Blue & White,Capsule-shape
977,anafranil-50-mg-m-15969,clomipramine,50 mg,Blue & White,Capsule-shape
978,anafranil-75-mg-14863,clomipramine,75 mg,White & Yellow,Capsule-shape
979,anafranil-75-mg-m-15970,clomipramine,75 mg,Yellow & White,Capsule-shape
980,anaprox-roche-6686,naproxen,naproxen sodium 275 mg,Blue,Elliptical / Oval
981,anaprox-ds-syntex-5216,naproxen,550 mg,Blue,Elliptical / Oval
982,anaprox-ds-roche-7808,naproxen,naproxen sodium 550 mg,Blue,Elliptical / Oval
983,anchen-107-17921,*,500 mg,White,Elliptical / Oval
984,anchen-108-17922,*,1000 mg,White,Elliptical / Oval
985,ancobon-250-icn-ancobon-250-icn-17767,flucytosine,250 mg,Gray / Green,Capsule-shape
986,ancobon-500-icn-ancobon-500-icn-17768,flucytosine,500 mg,Gray & White,Capsule-shape
987,andrx-8798,guaifenesin/phenylephrine,400 mg / 30 mg,*,*
988,andrx-075-19501,*,acetaminophen 750 mg / butalbital 50 mg / caffeine 40 mg,Pink,Elliptical / Oval
989,andrx-132-288,guaifenesin/pseudoephedrine,400 mg / 120 mg,Blue & White,*
990,andrx-333-1685,guaifenesin/phenylephrine,400 mg / 30 mg,Blue & Yellow,*
991,andrx-559-14351,*,8 mEq (600 mg),White,Capsule-shape
992,andrx-560-14352,*,10 mEq (750 mg),Blue,Capsule-shape
993,andrx-520-200mg-8278,*,200 mg,Blue,Capsule-shape
994,andrx-548-120-mg-14804,diltiazem,120 mg,White,Capsule-shape
995,andrx-549-180-mg-1291,diltiazem,180 mg,Gray & White,Capsule-shape
996,andrx-550-240-mg-4946,diltiazem,240 mg,Green,Capsule-shape
997,andrx-605-18803,*,10 mg / 240 mg,White,Elliptical / Oval
998,andrx-640-40-mg-15866,*,40 mg,Green,Capsule-shape
999,andrx-696-120mg-14726,diltiazem,120 mg,Pink,Capsule-shape
1000,andrx-697-180mg-14033,diltiazem,180 mg,Blue / Beige,Capsule-shape
1001,andrx-698-240mg-14727,diltiazem,240 mg,Pink / Blue,Capsule-shape
1002,andrx-699-300mg-14034,diltiazem,300 mg,Pink / Beige,Capsule-shape
1003,andrx-700-360mg-14728,diltiazem,360 mg,Blue,Capsule-shape
1004,andrx-710-8705,*,10 mEq (750 mg),White,Elliptical / Oval
1005,andrx-720-8706,*,20 mEq (1500 mg),White,Capsule-shape
1006,andrx-825-23667,*,375 mg,White,Round
1007,andrx-826-12412,*,500 mg,White,Capsule-shape
1008,anexsia-5361-5076,acetaminophen/hydrocodone,5 mg / 500mg,White,Elliptical / Oval
1009,anexsia-mpc-207-147,acetaminophen/hydrocodone,500 mg / 5 mg,White,Round
1010,anfranil-25-mg-m-15968,clomipramine,25 mg,Orange & White,Capsule-shape
1011,ani-240-22648,*,25 mg,White,Four-sided
1012,ani-241-22649,*,50 mg,White,Round
1013,ani-250-22890,*,200 mg,Red,Capsule-shape
1014,ani-251-22888,*,300mg,Red,Elliptical / Oval
1015,ani-210-23771,*,30 mg,White,Capsule-shape
1016,ani-230-23276,*,150 mg,White,Round
1017,ani-231-23277,*,225 mg,White,Round
1018,ani-232-23278,*,300 mg,White,Round
1019,animi-3d-18422,omega-3 polyunsaturated fatty acids,,Orange,Rectangle
1020,anolor-300-51674-0009-7590,acetaminophen/butalbital/caffeine,325 mg-50 mg-40 mg,White / Green,Capsule-shape
1021,ansaid-50mg-2156,flurbiprofen,50 MG,White,Elliptical / Oval
1022,ansaid100mg-6453,flurbiprofen,100 mg,Blue,Elliptical / Oval
1023,antabuse-250-a-22,disulfiram,250 mg,White,Eight-sided
1024,antabuse-500-2526,disulfiram,500 MG,White,Eight-sided
1025,anturane-200-ciba-168-3013,sulfinpyrazone,200 MG,Green,Capsule-shape
1026,anzemet-100-8265,dolasetron,100 mg,Pink,Elliptical / Oval
1027,anzemet-50-3131,dolasetron,50 mg,White,Round
1028,ao-58-4555,*,400 MG-75 MG,Blue / White,Elliptical / Oval
1029,ap-19780,*,0.125 mg,Green,Round
1030,ap-009-20463,*,81 mg,Orange,Round
1031,ap-011-14422,*,325 mg,Orange,Round
1032,ap-013-15132,*,500 mg,White,Round
1033,ap-014-10230,*,500 mg,White,Elliptical / Oval
1034,ap-019-11503,*,80 mg,White,Round
1035,ap-0920-23265,isosorbide dinitrate,40 mg,White / Pink,Capsule-shape
1036,ap-112-23317,hyoscyamine,0.125 mg,Blue,Round
1037,ap-112-17570,*,0.125 mg,Blue,Round
1038,ap-113-23318,hyoscyamine,0.125 mg,Blue,Round
1039,ap-113-17571,*,0.125 mg,Blue,Round
1040,ap-115-23310,hyoscyamine,0.375 mg,White,Capsule-shape
1041,ap-115-17572,*,0.375 mg,White,Capsule-shape
1042,ap-121-15036,*,81 mg,Yellow,Round
1043,ap-133-16576,*,500 mg / 25 mg,Blue,Capsule-shape
1044,ap-20-8117,diphenhydramine,25 mg,Pink & White,Capsule-shape
1045,ap-20-7147,*,25 mg,Pink & White,Capsule-shape
1046,ap-205-11729,methscopolamine/phenylephrine,1.25 mg / 30 mg,White,Elliptical / Oval
1047,ap-329-20004,thyroid desiccated,30 mg,Tan,Round
1048,ap-330-20005,thyroid desiccated,60 mg,Tan,Round
1049,ap-331-20006,thyroid desiccated,90 mg,Tan,Round
1050,ap-661-17075,acetaminophen/butalbital/caffeine,300 mg / 50 mg / 40 mg,Green & Yellow,Capsule-shape
1051,ap-7045-167,*,12.5 mg,White,Round
1052,ap-nu-17250,hyoscyamine,0.125 mg,White,Round
1053,ap-203-9638,guaifenesin/hydrocodone,1000 mg / 10 mg,White,Elliptical / Oval
1054,ap-202-9639,chlorpheniramine/dextromethorphan/methscopolamine,8 mg / 30 mg / 2.5 mg,*,*
1055,ap-010-22082,*,325 mg,White,Round
1056,ap-012-10231,*,325 mg,White,Round
1057,ap-016-12057,*,4 mg,Yellow,Round
1058,ap-023-11457,*,50 mg,Blue,Round
1059,ap-025-1134,*,0.5 mg,White,Round
1060,ap-025-10238,*,650 mg,White,Round
1061,ap-026-1135,*,1 mg,Purple,Round
1062,ap-027-1136,*,2 mg,Blue,Round
1063,ap-040-7980,*,125 mg,White,Round
1064,ap-041-21270,*,500 mg,White,Round
1065,ap-043-10250,calcium carbonate,500 mg,*,Round
1066,ap-045-11493,bismuth subsalicylate,bismuth subsalicylate 262 mg,Pink,Round
1067,ap-049-16577,aluminum hydroxide/magnesium hydroxide/simethicone,aluminum hydroxide 200mg / magnesium hydroxide 200 mg / simethicone 20mg,White,Round
1068,ap-051-7962,*,80 mg,Pink,Round
1069,ap-0812-4886,*,100 mg,Peach,Round
1070,ap-0814-ap-0814-873,*,100 mg,Blue,Capsule-shape
1071,ap-0837-ap-0837-4887,*,50 mg,Blue / White,Capsule-shape
1072,ap-107-24136,mebendazole,100 mg,Peach,Round
1073,ap-115-10169,*,25 mg,Pink,Round
1074,ap-117-10168,*,12.5 mg,White,Elliptical / Oval
1075,ap-119-16580,*,10 grain (650 mg),White,Round
1076,ap-120-16579,*,5 grain (325 mg),White,Round
1077,ap-121-20462,*,81 mg,Yellow,Round
1078,ap-126-20488,*,325 mg / 12.5 mg,Orange,Round
1079,ap-135-10241,diphenhydramine,25 mg,Pink,Elliptical / Oval
1080,ap-151-23879,guaifenesin,guaifenesin 200 mg,Red,Round
1081,ap-151-21237,*,200 mg,Pink,Round
1082,ap-18-9609,multivitamin with minerals,Therapeutic Multiple Vitamins with Minerals,White,Round
1083,ap-20-20626,*,25 mg,Pink,Capsule-shape
1084,ap-21-20627,*,50 mg,Pink,Capsule-shape
1085,ap-2461-4889,*,20 mg,White,Round
1086,ap-2462-654,*,40 mg,White,Round
1087,ap-2463-4890,*,80 mg,White,Round
1088,ap-2464-4891,*,120 mg,White,Elliptical / Oval
1089,ap-2465-6339,*,160 mg,White,Elliptical / Oval
1090,ap-7046-4893,*,25 MG,White,Round
1091,ap-7047-168,*,50 mg,White,Round
1092,ap-84-18503,"multivitamin, prenatal",prenatal/postnatal multivitamins and minerals,Purple,Elliptical / Oval
1093,ap-85-17092,multivitamin with iron,polysaccharide iron complex 22 mg / heme iron polypeptide 6 mg / folic acid 1 mg / vitamin B12 0.025,Maroon,Elliptical / Oval
1094,ap-86-18504,"multivitamin, prenatal",prenatal/postnatal multivitamins and minerals,Purple,Capsule-shape
1095,ap-88-18165,"multivitamin, prenatal",prenatal/postnatal multivitamins and minerals,Purple,Elliptical / Oval
1096,ap-90-9610,multivitamin with minerals,Therapeutic Multiple Vitamins with Minerals,White,Elliptical / Oval
1097,ap-ascriptin-2673,aluminum hydroxide/aspirin/calcium carbonate/magnesium hydroxide,325 mg,White,Elliptical / Oval
1098,ap019-8146,simethicone,80 mg,White,Round
1099,ap040-8147,simethicone,125 mg,White,Round
1100,ap1-4182,*,100 mg,Blue,Round
1101,ap205-18928,*,70 mg,White,Elliptical / Oval
1102,ap207-18927,*,35 mg,White,Elliptical / Oval
1103,ap211-22225,*,750 mg,Yellow,Capsule-shape
1104,ap212-22224,*,500 mg,Orange,Round
1105,ap4-20332,ponatinib,45 mg,White,Round
1106,ap7491-250-mg-287,*,250 mg,Turquoise & White,Capsule-shape
1107,ap7494-500-mg-6834,*,500 mg,Blue & Gray,Capsule-shape
1108,aphro-dyne-7781,yohimbine,5.4 mg,Blue,Capsule-shape
1109,apo-007-11581,*,diltiazem 120 mg,White,Capsule-shape
1110,apo-008-11582,*,Diltiazem 180 mg,Blue & White,Capsule-shape
1111,apo-009-11583,*,Diltiazem 240 mg,Blue & White,Capsule-shape
1112,apo-010-11584,*,Diltiazem 300 mg,Gray & White,Capsule-shape
1113,apo-010-11636,*,10 mg,Pink / Red,Capsule-shape
1114,apo-016-11587,*,diltiazem extended-release 240 mg,Brown & White,Capsule-shape
1115,apo-020-11637,*,20 mg,Pink / Red,Capsule-shape
1116,apo-040-13872,*,40 mg,Pink / Brown,Capsule-shape
1117,apo-042-12072,*,200 mg,Turquoise & White,Capsule-shape
1118,apo-055-7109,*,5 mg,Blue & White,Capsule-shape
1119,apo-083-1675,*,20 mg,White,Elliptical / Oval
1120,apo-084-1676,*,30 mg,White,Elliptical / Oval
1121,apo-093-8610,*,1 mg,White,Round
1122,apo-094-8611,*,2 mg,White,Capsule-shape
1123,apo-095-8612,*,4 mg,White,Capsule-shape
1124,apo-096-8603,*,8 mg,White,Capsule-shape
1125,apo-097-1677,*,10 mg,White,Elliptical / Oval
1126,apo-1-25-15084,*,1.25 mg,Yellow & White,Capsule-shape
1127,apo-10-11674,*,10 mg,White,Elliptical / Oval
1128,apo-10-15087,*,10 mg,Blue & White,Capsule-shape
1129,apo-10-100-13860,*,10 mg / 100 mg,Blue,Round
1130,apo-10-12-5-22537,*,10 mg / 12.5 mg,Pink,Round
1131,apo-10-12-5-21666,*,12.5 mg / 10 mg,Peach,Elliptical / Oval
1132,apo-10-12-5-8919,*,12.5 mg / 10 mg,Pink,Elliptical / Oval
1133,apo-10-25-12650,*,10 mg / 25 mg,Red,Round
1134,apo-10-mg-11561,*,10 mg,White,Elliptical / Oval
1135,apo-100-11677,*,100 mg,Red & White,Capsule-shape
1136,apo-100-12-5-16388,*,12.5 mg / 100 mg,Yellow,Elliptical / Oval
1137,apo-100-25-16389,*,25 mg / 100 mg,Yellow,Elliptical / Oval
1138,apo-101-9117,*,40 mg,White,Elliptical / Oval
1139,apo-115-8413,*,1 mg,Beige,Capsule-shape
1140,apo-116-8414,*,2 mg,Yellow,Capsule-shape
1141,apo-117-8415,*,5 mg,Red,Capsule-shape
1142,apo-118-8416,*,10 mg,Blue,Capsule-shape
1143,apo-12-5-14633,*,12.5 mg,White,Elliptical / Oval
1144,apo-120-13863,*,diltazem hydrochloride ER 120 mg,Blue,Capsule-shape
1145,apo-150-11634,*,150 mg,White & Yellow,Capsule-shape
1146,apo-150-12-5-20109,*,12.5 mg / 150 mg,Peach,Elliptical / Oval
1147,apo-16-12-5-20309,*,16 mg / 12.5 mg,Peach,Capsule-shape
1148,apo-160-12-5-21418,*,12.5 mg / 160 mg,Red,Capsule-shape
1149,apo-160-25-21419,*,25 mg / 160 mg,Brown,Capsule-shape
1150,apo-2-5-15076,*,2.5 mg,White,Round
1151,apo-2-5-15085,*,2.5 mg,Orange & White,Capsule-shape
1152,apo-20-12-5-22538,*,20 mg / 12.5 mg,Purple,Round
1153,apo-20-12-5-21667,*,12.5 mg / 20 mg,Peach,Round
1154,apo-20-12-5-8920,*,12.5 mg / 20 mg,White,Elliptical / Oval
1155,apo-20-25-22539,*,20 mg / 25 mg,Brown,Round
1156,apo-20-25-21668,*,25 mg / 20 mg,Peach,Round
1157,apo-20-25-8921,*,25 mg / 20 mg,Pink,Elliptical / Oval
1158,apo-240-13865,*,diltazem hydrochloride ER 240 mg,Blue / Green,Capsule-shape
1159,apo-25-11675,*,25 mg,White,Capsule-shape
1160,apo-25-100-13861,*,25 mg / 100 mg,Yellow,Round
1161,apo-25-250-13862,*,25 mg / 250 mg,Blue,Round
1162,apo-250-125-14354,*,250 mg / 125 mg,White,Elliptical / Oval
1163,apo-300-11616,*,300 mg,Beige,Capsule-shape
1164,apo-300-11635,*,300 mg,Brown & White,Capsule-shape
1165,apo-300-12-5-20110,*,12.5 mg / 300 mg,Peach,Elliptical / Oval
1166,apo-300-25-20111,*,25 mg / 300 mg,Pink,Elliptical / Oval
1167,apo-32-12-5-20310,*,32 mg / 12.5 mg,Yellow,Capsule-shape
1168,apo-32-25-20967,*,32 mg / 25 mg,Pink,Capsule-shape
1169,apo-320-12-5-21420,*,12.5 mg / 320 mg,Pink,Elliptical / Oval
1170,apo-320-25-21421,*,25 mg / 320 mg,Yellow,Elliptical / Oval
1171,apo-37-5-25-15066,*,25 mg / 37.5 mg,Green,Elliptical / Oval
1172,apo-37-5-325-22363,*,325 mg / 37.5 mg,Yellow,Capsule-shape
1173,apo-5-15086,*,5 mg,Red & White,Capsule-shape
1174,apo-5-12-5-12649,*,5 mg / 12.5 mg,Red,Round
1175,apo-5-6-25-22536,*,5 mg / 6.25 mg,White,Round
1176,apo-5-mg-11560,*,5 mg,White,Elliptical / Oval
1177,apo-50-11676,*,50 mg,Gray & White,Capsule-shape
1178,apo-50-12-5-16387,*,12.5 mg / 50 mg,Yellow,Elliptical / Oval
1179,apo-500-125-14355,*,500 mg / 125 mg,White,Elliptical / Oval
1180,apo-6-25-14632,*,6.25 mg,White,Elliptical / Oval
1181,apo-75-50-15067,*,50 mg / 75 mg,Yellow,Elliptical / Oval
1182,apo-80-12-5-21417,*,12.5 mg / 80 mg,Orange,Capsule-shape
1183,apo-a-c-14356,*,875 mg / 125 mg,White,Capsule-shape
1184,apo-a-5-24059,*,0.5 mg,White,Round
1185,apo-a1-24060,*,1 mg,Yellow,Round
1186,apo-a10-14942,*,10 mg,White,Round
1187,apo-a10-19375,*,10 mg,White,Elliptical / Oval
1188,apo-a2-24061,*,2 mg,Blue,Round
1189,apo-a3-24062,*,3 mg,Green,Round
1190,apo-ab-300-20356,*,300 mg (base),Yellow,Capsule-shape
1191,apo-af120-9713,sotalol,120 mg,White,Capsule-shape
1192,apo-af160-9714,sotalol,160 mg,White,Capsule-shape
1193,apo-af80-9712,sotalol,80 mg,White,Capsule-shape
1194,apo-ale-35-14943,*,35 mg,White,Elliptical / Oval
1195,apo-ale-70-14944,*,70 mg,White,Elliptical / Oval
1196,apo-alf-10-17817,*,10 mg,Yellow,Round
1197,apo-all-100-11539,*,100 mg,White,Round
1198,apo-all-300-11354,*,300 mg,Orange,Round
1199,apo-aml-10-12110,*,10 mg,White,Round
1200,apo-aml-2-5-12108,*,2.5 mg,White,Round
1201,apo-aml-5-12109,*,5 mg,White,Round
1202,apo-an-1-19374,*,1 mg,White,Round
1203,apo-ari-15-23475,*,15 mg,Yellow,Round
1204,apo-ari-20-23476,*,20 mg,White,Round
1205,apo-ari-30-23477,*,30 mg,Pink,Round
1206,apo-atv20-19376,*,20 mg,White,Elliptical / Oval
1207,apo-atv40-19377,*,40 mg,White,Elliptical / Oval
1208,apo-atv80-19378,*,80 mg,White,Elliptical / Oval
1209,apo-az250-17814,*,250 mg,White,Elliptical / Oval
1210,apo-az500-17815,*,500 mg,White,Elliptical / Oval
1211,apo-az600-18288,*,600 mg,White,Elliptical / Oval
1212,apo-b750-14654,*,750 mg,White,Capsule-shape
1213,apo-be-10-12102,*,10 mg,Yellow,Round
1214,apo-be-20-11392,*,20 mg,Orange,Round
1215,apo-be-40-12103,*,40 mg,Pink,Round
1216,apo-be-5-12101,*,5 mg,White,Round
1217,apo-bu-75-12092,*,75 mg,Orange,Round
1218,apo-bup-100-12091,*,100 mg,Purple,Round
1219,apo-c100-19101,*,100 mg,White / Green,Capsule-shape
1220,apo-c100-23244,*,100 mg,White,Capsule-shape
1221,apo-c200-19102,*,200 mg,White / Green,Capsule-shape
1222,apo-c200-23245,*,200 mg,White,Capsule-shape
1223,apo-c25-14634,*,25 mg,White,Elliptical / Oval
1224,apo-c3-14631,*,3.125 mg,White,Elliptical / Oval
1225,apo-c30-20193,*,30 mg,White,Capsule-shape
1226,apo-c300-19103,*,300 mg,White / Green,Capsule-shape
1227,apo-c50-23243,*,50 mg,White,Capsule-shape
1228,apo-c500-9083,*,500 mg,White,Elliptical / Oval
1229,apo-ca-0-5-21416,*,0.5 mg,White,Capsule-shape
1230,apo-ca-16-21793,*,16 mg,Pink,Round
1231,apo-ca-32-21794,*,32 mg,Pink,Round
1232,apo-ca-4-21791,*,4 mg,White,Round
1233,apo-ca-8-21792,*,8 mg,Pink,Round
1234,apo-ci-10-9400,*,10 mg,Beige,Elliptical / Oval
1235,apo-ci-20-9401,*,20 mg,Pink,Elliptical / Oval
1236,apo-ci-40-9402,*,40 mg,White,Elliptical / Oval
1237,apo-cil-100-11397,*,100 mg,White,Round
1238,apo-cil-50-12672,*,50 mg,White,Round
1239,apo-cip-250-11858,*,250 mg,White,Round
1240,apo-cip-500-9077,*,500 mg,White,Capsule-shape
1241,apo-cip-750-9078,*,750 mg,White,Capsule-shape
1242,apo-cl-75-6347,*,75 mg (base),Red,Round
1243,apo-cl-75-20192,*,75 mg (base),Pink,Round
1244,apo-cl300-22672,*,300 mg (base),Pink,Capsule-shape
1245,apo-cpz-250-14690,*,250 mg,Orange,Elliptical / Oval
